uuid,event_id,category,type,value,comment,to_ids,date,object_relation,attribute_tag,object_uuid,object_name,object_meta_category
"5414d4a3-9917-4f94-a193-36a4b5389720",37202,"Payload delivery","filename","sh4","",0,1680889444,"","","","",""
"431746a6-b6f2-4371-ab9f-3338eb0affce",37202,"Payload delivery","md5","10e77e4af4e96115c971f53b0229f559","",1,1680889444,"","","","",""
"edc4da92-de63-4c2b-9845-e4de74535a5f",37202,"Payload delivery","sha1","f965b031ddd1be2165ccd88109861b58250d6299","",1,1680889444,"","","","",""
"d1de7664-55b7-48ce-accc-a489a6c46806",37202,"Payload delivery","sha256","5c93e5841d1401bc167e1ceafbd624472a38cc738a6c866423b4266219fdbc1e","",1,1680889444,"","","","",""
"ed473c37-8a7a-431a-9a84-f31c087d3f2e",37202,"Payload delivery","mime-type","ELF 32-bit LSB executable, Renesas SH, version 1 (SYSV), statically linked, missing section headers","",0,1680889444,"","","","",""
"384f1ce4-fc8d-4162-9f36-be8306e6f79e",37202,"Network activity","url","http://116.103.108.200/sh4","",1,1680889444,"","","","",""
"27dbd3a5-e3a1-4a8d-b642-ee8222667b6e",37202,"Network activity","ip-dst","116.103.108.200","",1,1680889444,"","","","",""

